accuracy/TriangPrismIsosc,n_examples/TriangPrismIsosc,accuracy/parallelepiped,n_examples/parallelepiped,accuracy/sphere,n_examples/sphere,accuracy/wire,n_examples/wire,accuracy/avg_geom,loss/validation_geom,accuracy/Au,n_examples/Au,accuracy/SiN,n_examples/SiN,accuracy/SiO2,n_examples/SiO2,accuracy/avg_mat,loss/validation_mat,MSE/ShortestDim,MAE/ShortestDim,MSE/MiddleDim,MAE/MiddleDim,MSE/LongDim,MAE/LongDim,MSE/log Area/Vol,MAE/log Area/Vol,loss/validation_dim,loss/validation
0.402,500.0,0.35,500.0,1.0,102.0,0.59,200.0,0.4577572964669739,1.1810127220212405,0.7104454685099847,1302.0,0.0,0.0,0.0,0.0,0.7104454685099847,0.8547914815571634,1.6197100462085823,0.6922179279239496,9.941654609645017,1.8626598410892048,148.63533566148234,7.656612952916487,16.153057514430923,3.359042007985386,176.34975783176685,178.38556203534526
