accuracy/TriangPrismIsosc,n_examples/TriangPrismIsosc,accuracy/parallelepiped,n_examples/parallelepiped,accuracy/sphere,n_examples/sphere,accuracy/wire,n_examples/wire,accuracy/avg_geom,loss/validation_geom,accuracy/Au,n_examples/Au,accuracy/SiN,n_examples/SiN,accuracy/SiO2,n_examples/SiO2,accuracy/avg_mat,loss/validation_mat,MSE/ShortestDim,MAE/ShortestDim,MSE/MiddleDim,MAE/MiddleDim,MSE/LongDim,MAE/LongDim,MSE/log Area/Vol,MAE/log Area/Vol,loss/validation_dim,loss/validation
0.654,500.0,0.58,500.0,0.9901960784313726,102.0,0.815,200.0,0.6766513056835638,0.9169782002766927,0.22734254992319508,1302.0,0.0,0.0,0.0,0.0,0.22734254992319508,1.2866469323177308,1.5330381115094491,0.729762954829109,4.180480265580747,1.344053375373055,109.39035985803092,6.382017601470244,8.59659905733967,2.6756485295918315,123.70047729246079,125.90410242505521
