accuracy/TriangPrismIsosc,n_examples/TriangPrismIsosc,accuracy/parallelepiped,n_examples/parallelepiped,accuracy/sphere,n_examples/sphere,accuracy/wire,n_examples/wire,accuracy/avg_geom,loss/validation_geom,accuracy/Au,n_examples/Au,accuracy/SiN,n_examples/SiN,accuracy/SiO2,n_examples/SiO2,accuracy/avg_mat,loss/validation_mat,MSE/ShortestDim,MAE/ShortestDim,MSE/MiddleDim,MAE/MiddleDim,MSE/LongDim,MAE/LongDim,MSE/log Area/Vol,MAE/log Area/Vol,loss/validation_dim,loss/validation
0.49733333333333335,1500.0,0.2906666666666667,1500.0,0.9967320261437909,306.0,0.6133333333333333,600.0,0.47491039426523296,1.0323513650430267,0.9400921658986175,1302.0,0.09062980030721966,1302.0,0.0,1302.0,0.34357398873527906,1.1332041036759166,1.7578590023810596,0.9187071559310753,7.427189162227049,1.9746102263423277,153.486049362042,7.483326771048112,12.238431380702115,3.0488025467028326,174.9095289073522,177.07508437607115
