accuracy/TriangPrismIsosc,n_examples/TriangPrismIsosc,accuracy/parallelepiped,n_examples/parallelepiped,accuracy/sphere,n_examples/sphere,accuracy/wire,n_examples/wire,accuracy/avg_geom,loss/validation_geom,accuracy/Au,n_examples/Au,accuracy/SiN,n_examples/SiN,accuracy/SiO2,n_examples/SiO2,accuracy/avg_mat,loss/validation_mat,MSE/ShortestDim,MAE/ShortestDim,MSE/MiddleDim,MAE/MiddleDim,MSE/LongDim,MAE/LongDim,MSE/log Area/Vol,MAE/log Area/Vol,loss/validation_dim,loss/validation
0.698,1500.0,0.29933333333333334,1500.0,1.0,306.0,0.9033333333333333,600.0,0.6001024065540195,0.8589523971477534,0.0015360983102918587,1302.0,0.010752688172043012,1302.0,0.9539170506912442,1302.0,0.32206861239119305,1.1915410406090208,1.5891955652361458,0.8974668196208405,5.101915097515506,1.3785649212015267,149.19935305547054,7.392725746996636,6.460809872691227,2.29027807315801,162.3512735909134,164.40176702867018
