accuracy/TriangPrismIsosc,n_examples/TriangPrismIsosc,accuracy/parallelepiped,n_examples/parallelepiped,accuracy/sphere,n_examples/sphere,accuracy/wire,n_examples/wire,accuracy/avg_geom,loss/validation_geom,accuracy/Au,n_examples/Au,accuracy/SiN,n_examples/SiN,accuracy/SiO2,n_examples/SiO2,accuracy/avg_mat,loss/validation_mat,MSE/ShortestDim,MAE/ShortestDim,MSE/MiddleDim,MAE/MiddleDim,MSE/LongDim,MAE/LongDim,MSE/log Area/Vol,MAE/log Area/Vol,loss/validation_dim,loss/validation
0.748,500.0,0.622,500.0,1.0,102.0,0.96,200.0,0.7519201228878648,0.691857786222537,0.0,0.0,0.5675883256528418,1302.0,0.0,0.0,0.5675883256528418,0.9361302995462022,1.0990189597720192,0.6555788579258135,7.019995635189402,1.813089341428789,164.4852499309956,7.240892378049695,7.59827863748905,2.5027296356341804,180.20254316344605,181.8305312492148
