accuracy/TriangPrismIsosc,n_examples/TriangPrismIsosc,accuracy/parallelepiped,n_examples/parallelepiped,accuracy/sphere,n_examples/sphere,accuracy/wire,n_examples/wire,accuracy/avg_geom,loss/validation_geom,accuracy/Au,n_examples/Au,accuracy/SiN,n_examples/SiN,accuracy/SiO2,n_examples/SiO2,accuracy/avg_mat,loss/validation_mat,MSE/ShortestDim,MAE/ShortestDim,MSE/MiddleDim,MAE/MiddleDim,MSE/LongDim,MAE/LongDim,MSE/log Area/Vol,MAE/log Area/Vol,loss/validation_dim,loss/validation
0.372,500.0,0.466,500.0,0.9803921568627451,102.0,0.62,200.0,0.49385560675883255,1.05362489146571,0.7903225806451613,1302.0,0.0,0.0,0.0,0.0,0.7903225806451613,0.8141258154779718,10.289869762602306,1.388879881476477,9.18791763610371,2.0840789923836374,173.920896937404,7.21481186124037,30.927734187488,2.837265788135441,224.32641852359802,226.19416923054172
