accuracy/TriangPrismIsosc,n_examples/TriangPrismIsosc,accuracy/parallelepiped,n_examples/parallelepiped,accuracy/sphere,n_examples/sphere,accuracy/wire,n_examples/wire,accuracy/avg_geom,loss/validation_geom,accuracy/Au,n_examples/Au,accuracy/SiN,n_examples/SiN,accuracy/SiO2,n_examples/SiO2,accuracy/avg_mat,loss/validation_mat,MSE/ShortestDim,MAE/ShortestDim,MSE/MiddleDim,MAE/MiddleDim,MSE/LongDim,MAE/LongDim,MSE/log Area/Vol,MAE/log Area/Vol,loss/validation_dim,loss/validation
0.7393333333333333,1500.0,0.306,1500.0,0.9869281045751634,306.0,0.78,600.0,0.5985663082437276,0.8250935685616302,1.0,1302.0,0.0030721966205837174,1302.0,0.0,1302.0,0.3343573988735279,1.8025061069728776,1.2853169558313233,0.6510917264195631,7.446926064693922,1.9697540714932416,147.38575949378338,7.203559573711155,7.507313374305956,2.4225478296821934,163.62531588861458,166.25291556414908
