accuracy/TriangPrismIsosc,n_examples/TriangPrismIsosc,accuracy/parallelepiped,n_examples/parallelepiped,accuracy/sphere,n_examples/sphere,accuracy/wire,n_examples/wire,accuracy/avg_geom,loss/validation_geom,accuracy/Au,n_examples/Au,accuracy/SiN,n_examples/SiN,accuracy/SiO2,n_examples/SiO2,accuracy/avg_mat,loss/validation_mat,MSE/ShortestDim,MAE/ShortestDim,MSE/MiddleDim,MAE/MiddleDim,MSE/LongDim,MAE/LongDim,MSE/log Area/Vol,MAE/log Area/Vol,loss/validation_dim,loss/validation
0.346,500.0,0.514,500.0,0.0196078431372549,102.0,0.32,200.0,0.38095238095238093,1.263954801310409,1.0,1302.0,0.0,0.0,0.0,0.0,1.0,0.0009616695790796236,0.719316776996384,0.6005330825547835,3.246033939531505,1.3536425383958948,79.56017016339045,5.4214598835888,1.3662140417025752,0.9437869624241889,84.89173492162092,86.15665139251041
