accuracy/TriangPrismIsosc,n_examples/TriangPrismIsosc,accuracy/parallelepiped,n_examples/parallelepiped,accuracy/sphere,n_examples/sphere,accuracy/wire,n_examples/wire,accuracy/avg_geom,loss/validation_geom,accuracy/Au,n_examples/Au,accuracy/SiN,n_examples/SiN,accuracy/SiO2,n_examples/SiO2,accuracy/avg_mat,loss/validation_mat,MSE/ShortestDim,MAE/ShortestDim,MSE/MiddleDim,MAE/MiddleDim,MSE/LongDim,MAE/LongDim,MSE/log Area/Vol,MAE/log Area/Vol,loss/validation_dim,loss/validation
0.7686666666666667,1500.0,0.7093333333333334,1500.0,1.0,306.0,0.9416666666666667,600.0,0.7905785970302099,0.6299515661468307,0.09293394777265745,1302.0,0.31490015360983103,1302.0,0.347926267281106,1302.0,0.2519201228878648,1.150216907461179,0.9523476494072769,0.541060354501482,9.305437235055798,2.367724924653967,160.87709422582734,8.003829753160844,10.13890624156196,2.982902962918533,181.27378535185235,183.05395382546035
