accuracy/TriangPrismIsosc,n_examples/TriangPrismIsosc,accuracy/parallelepiped,n_examples/parallelepiped,accuracy/sphere,n_examples/sphere,accuracy/wire,n_examples/wire,accuracy/avg_geom,loss/validation_geom,accuracy/Au,n_examples/Au,accuracy/SiN,n_examples/SiN,accuracy/SiO2,n_examples/SiO2,accuracy/avg_mat,loss/validation_mat,MSE/ShortestDim,MAE/ShortestDim,MSE/MiddleDim,MAE/MiddleDim,MSE/LongDim,MAE/LongDim,MSE/log Area/Vol,MAE/log Area/Vol,loss/validation_dim,loss/validation
0.6406666666666667,1500.0,0.20666666666666667,1500.0,0.954248366013072,306.0,0.4633333333333333,600.0,0.471326164874552,1.0574957830626355,0.5199692780337941,1302.0,0.060675883256528416,1302.0,0.8786482334869432,1302.0,0.4864311315924219,1.1961154105171325,6.980883315106386,1.9697482562712139,8.864041377108828,2.2589480911714874,172.68385763309945,8.327174143735043,13.223561703456834,3.134883476780795,201.7523440287715,204.00595522235125
